datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude,maxLongitude,longitudeSpacing,minLatitude,maxLatitude,latitudeSpacing,minAltitude,maxAltitude,minTime,maxTime,timeSpacing,griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
glisa_ghcn_monthly_INTL_FALLS_INTL_AP_MN_W00014918_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,INTL FALLS INTL AP MN - Monthly - GLISA - GHCN,-93.3981,-93.3981,NaN,48.5614,48.5614,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_INTL_FALLS_INTL_AP_MN_W00014918_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_INTL_FALLS_INTL_AP_MN_W00014918_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_INTL_FALLS_INTL_AP_MN_W00014918_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_INTL_FALLS_INTL_AP_MN_W00014918_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_INTL_FALLS_INTL_AP_MN_W00014918_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_INTL_FALLS_INTL_AP_MN_W00014918_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_INTL_FALLS_INTL_AP_MN_W00014918_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_INTL_FALLS_INTL_AP_MN_W00014918_monthly&showErrors=false&email=,,NaN,INTL FALLS INTL AP MN Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_INTL_FALLS_INTL_AP_MN_W00014918_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,INTL FALLS INTL AP MN - Seasonal - GLISA - GHCN,-93.3981,-93.3981,NaN,48.5614,48.5614,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_INTL_FALLS_INTL_AP_MN_W00014918_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_INTL_FALLS_INTL_AP_MN_W00014918_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_INTL_FALLS_INTL_AP_MN_W00014918_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_INTL_FALLS_INTL_AP_MN_W00014918_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_INTL_FALLS_INTL_AP_MN_W00014918_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_INTL_FALLS_INTL_AP_MN_W00014918_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_INTL_FALLS_INTL_AP_MN_W00014918_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_INTL_FALLS_INTL_AP_MN_W00014918_seasonal&showErrors=false&email=,,NaN,INTL FALLS INTL AP MN Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
obs_595,public,Bruce Power,table,TimeSeries,EDDTableFromDatabase,Inverhuron Sofar Smart Mooring SPOT-31359C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/obs_595,https://seagull-erddap.glos.org/erddap/tabledap/obs_595.graph,,,,,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/obs_595_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/obs_595_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/obs_595/index,(source database),https://www.brucepower.com/protecting-the-environment/,https://seagull-erddap.glos.org/erddap/rss/obs_595.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=obs_595&showErrors=false&email=,,NaN,"Operated by Bruce Power and Nuclear Innovation Institute, this buoy tracks water temperature, water level, and wave height within the Bruce Power local study area (LSA). This project supports the Bruce Power Thermal Monitoring Program. NOTE: The wind values displayed for these buoys (Sofar Spotters & Smart Moorings) are based on an estimate from its wave measurements, and not an actual direct measurement."
glisa_ghcn_annual_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,IRON MTN KINGSFORD WWTP HCN MI - Annual - GLISA - GHCN,-88.0842,-88.0842,NaN,45.7858,45.7858,NaN,NaN,NaN,1895-01-01T00:00:00Z,2022-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_annual&showErrors=false&email=,,NaN,IRON MTN KINGSFORD WWTP HCN MI Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,IRON MTN KINGSFORD WWTP HCN MI - Daily - GLISA - GHCN,-88.0842,-88.0842,NaN,45.7858,45.7858,NaN,NaN,NaN,1895-01-01T00:00:00Z,2022-06-13T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_daily&showErrors=false&email=,,NaN,IRON MTN KINGSFORD WWTP HCN MI Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,IRON MTN KINGSFORD WWTP HCN MI - Monthly - GLISA - GHCN,-88.0842,-88.0842,NaN,45.7858,45.7858,NaN,NaN,NaN,1895-01-01T00:00:00Z,2022-06-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_monthly&showErrors=false&email=,,NaN,IRON MTN KINGSFORD WWTP HCN MI Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,IRON MTN KINGSFORD WWTP HCN MI - Seasonal - GLISA - GHCN,-88.0842,-88.0842,NaN,45.7858,45.7858,NaN,NaN,NaN,1896-02-01T00:00:00Z,2022-08-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_IRON_MTN_KINGSFORD_WWTP_HCN_MI_C00204090_seasonal&showErrors=false&email=,,NaN,IRON MTN KINGSFORD WWTP HCN MI Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_annual_IRONWOOD_HCN_MI_C00204104_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,IRONWOOD HCN MI - Annual - GLISA - GHCN,-90.1892,-90.1892,NaN,46.4656,46.4656,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_IRONWOOD_HCN_MI_C00204104_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_IRONWOOD_HCN_MI_C00204104_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_IRONWOOD_HCN_MI_C00204104_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_IRONWOOD_HCN_MI_C00204104_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_IRONWOOD_HCN_MI_C00204104_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_IRONWOOD_HCN_MI_C00204104_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_IRONWOOD_HCN_MI_C00204104_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_IRONWOOD_HCN_MI_C00204104_annual&showErrors=false&email=,,NaN,IRONWOOD HCN MI Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_IRONWOOD_HCN_MI_C00204104_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,IRONWOOD HCN MI - Daily - GLISA - GHCN,-90.1892,-90.1892,NaN,46.4656,46.4656,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_IRONWOOD_HCN_MI_C00204104_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_IRONWOOD_HCN_MI_C00204104_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_IRONWOOD_HCN_MI_C00204104_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_IRONWOOD_HCN_MI_C00204104_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_IRONWOOD_HCN_MI_C00204104_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_IRONWOOD_HCN_MI_C00204104_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_IRONWOOD_HCN_MI_C00204104_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_IRONWOOD_HCN_MI_C00204104_daily&showErrors=false&email=,,NaN,IRONWOOD HCN MI Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_monthly_IRONWOOD_HCN_MI_C00204104_monthly,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,IRONWOOD HCN MI - Monthly - GLISA - GHCN,-90.1892,-90.1892,NaN,46.4656,46.4656,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_IRONWOOD_HCN_MI_C00204104_monthly,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_monthly_IRONWOOD_HCN_MI_C00204104_monthly.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_monthly_IRONWOOD_HCN_MI_C00204104_monthly/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_monthly_IRONWOOD_HCN_MI_C00204104_monthly_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_monthly_IRONWOOD_HCN_MI_C00204104_monthly_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_monthly_IRONWOOD_HCN_MI_C00204104_monthly/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_monthly_IRONWOOD_HCN_MI_C00204104_monthly.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_monthly_IRONWOOD_HCN_MI_C00204104_monthly&showErrors=false&email=,,NaN,IRONWOOD HCN MI Monthly Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_seasonal_IRONWOOD_HCN_MI_C00204104_seasonal,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,IRONWOOD HCN MI - Seasonal - GLISA - GHCN,-90.1892,-90.1892,NaN,46.4656,46.4656,NaN,NaN,NaN,1896-02-01T00:00:00Z,2024-11-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_IRONWOOD_HCN_MI_C00204104_seasonal,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_seasonal_IRONWOOD_HCN_MI_C00204104_seasonal.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_seasonal_IRONWOOD_HCN_MI_C00204104_seasonal/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_seasonal_IRONWOOD_HCN_MI_C00204104_seasonal_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_seasonal_IRONWOOD_HCN_MI_C00204104_seasonal_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_seasonal_IRONWOOD_HCN_MI_C00204104_seasonal/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_seasonal_IRONWOOD_HCN_MI_C00204104_seasonal.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_seasonal_IRONWOOD_HCN_MI_C00204104_seasonal&showErrors=false&email=,,NaN,IRONWOOD HCN MI Seasonal Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
obs_212,public,Scripps Institution of Oceanography,table,TimeSeries,EDDTableFromDatabase,Isle Royale East Wave Buoy CDIP 230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/obs_212,https://seagull-erddap.glos.org/erddap/tabledap/obs_212.graph,,,,,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/obs_212_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/obs_212_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/obs_212/index,(source database),http://cdip.ucsd.edu/m/products/?stn=230p1&param=waveHs,https://seagull-erddap.glos.org/erddap/rss/obs_212.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=obs_212&showErrors=false&email=,,NaN,"45180, or CDIP Buoy 230, is a Waverider buoy located east of Isle Royale near NOAA NDBC buoy 45001. It is owned and maintained by CDIP with support from US Army Corps of Engineers."
glisa_ghcn_annual_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_annual,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ITASCA UNIV OF MINN HCN MN - Annual - GLISA - GHCN,-95.1919,-95.1919,NaN,47.2256,47.2256,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-01-01T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_annual,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_annual_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_annual.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_annual_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_annual/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_annual_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_annual_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_annual_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_annual_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_annual_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_annual/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_annual_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_annual.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_annual_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_annual&showErrors=false&email=,,NaN,ITASCA UNIV OF MINN HCN MN Annual Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
glisa_ghcn_daily_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_daily,public,NOAA (NOAA),table,TimeSeries,EDDTableFromNcFiles,ITASCA UNIV OF MINN HCN MN - Daily - GLISA - GHCN,-95.1919,-95.1919,NaN,47.2256,47.2256,NaN,NaN,NaN,1895-01-01T00:00:00Z,2024-09-10T00:00:00Z,NaN,,,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_daily,https://seagull-erddap.glos.org/erddap/tabledap/glisa_ghcn_daily_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_daily.graph,,,,https://seagull-erddap.glos.org/erddap/files/glisa_ghcn_daily_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_daily/,https://seagull-erddap.glos.org/erddap/metadata/fgdc/xml/glisa_ghcn_daily_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_daily_fgdc.xml,https://seagull-erddap.glos.org/erddap/metadata/iso19115/xml/glisa_ghcn_daily_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_daily_iso19115.xml,https://seagull-erddap.glos.org/erddap/info/glisa_ghcn_daily_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_daily/index,(local files),https://glisa.umich.edu,https://seagull-erddap.glos.org/erddap/rss/glisa_ghcn_daily_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_daily.rss,https://seagull-erddap.glos.org/erddap/subscriptions/add.html?datasetID=glisa_ghcn_daily_ITASCA_UNIV_OF_MINN_HCN_MN_C00214106_daily&showErrors=false&email=,,NaN,ITASCA UNIV OF MINN HCN MN Daily Summaries - National Centers for Environmental Information (NCEI) Global Historical Climatology Network Daily (GHCN-D) stations in the Great Lakes region
